      1996 TS66      |2000 09 13.000|0.135033  |44.32887|  7.3376|286.0130 |139.2968 | 2000|342.0681  | 6.4 | 0.15|   0.00
      1997 CQ29      |2001 04 01.000|0.121811  |45.24442|  2.8986|132.5660 |335.9598 | 2000| 41.9880  | 6.8 | 0.15|   0.00
      1997 CS29      |2001 04 01.000|0.013579  |44.11867|  2.2353|304.3712 |202.2753 | 2000|333.3458  | 5.2 | 0.15|   0.00
      1997 CT29      |2001 04 01.000|0.025917  |43.89422|  1.0161| 74.7926 |209.5102 | 2000|215.8560  | 6.6 | 0.15|   0.00
      1997 CU29      |2000 09 13.000|0.029319  |43.66270|  1.4540|350.3065 |274.9140 | 2000|213.3176  | 6.5 | 0.15|   0.00
      1997 CV29      |2001 04 01.000|0.049239  |42.33408|  8.0146|121.1817 | 28.1161 | 2000|354.4791  | 7.4 | 0.15|   0.00
      1997 QH4       |2000 09 13.000|0.034603  |42.88429| 13.1375|355.7290 | 10.6535 | 2000|353.7161  | 7.0 | 0.15|   0.00
      1997 QJ4       |2001 04 01.000|0.230915  |39.59906| 16.5639|346.8465 | 81.4798 | 2000|316.9223  | 7.5 | 0.15|   0.00
      1997 RT5       |2000 09 13.000|0.021175  |41.45069| 12.7128|163.7531 |  4.7342 | 2000|179.2142  | 7.3 | 0.15|   0.00
      1997 RY6       |1997 09 29.000|0.000000  |41.35967| 12.4471|318.4775 | 37.8829 | 2000|  2.2395  | 7.5 | 0.15|   0.00
      1997 RX9       |2000 09 13.000|0.050039  |41.70507| 29.9599|163.9009 | 73.7416 | 2000|104.7093  | 8.2 | 0.15|   0.00
      1997 SZ10      |2000 09 13.000|0.369144  |48.41128| 11.7769|  9.4292 |342.3565 | 2000| 12.1598  | 8.5 | 0.15|   0.00
      1998 BU48      |2001 04 01.000|0.386820  |33.48144| 14.2353|132.7473 |282.8649 | 2000| 43.4532  | 7.2 | 0.15|   0.00
      1998 FS144     |2001 04 01.000|0.024019  |41.77448|  9.8830|228.7334 |204.2262 | 2000| 95.3427  | 6.7 | 0.15|   0.00
      1998 HH151     |2001 04 01.000|0.184497  |39.20957|  8.8030|194.8060 | 33.3950 | 2000|340.9320  | 8.4 | 0.15|   0.00
      1998 HJ151     |2001 04 01.000|0.047431  |43.09005|  2.3950| 50.4305 |120.5516 | 2000| 58.2060  | 7.5 | 0.15|   0.00
      1998 HL151     |2001 04 01.000|0.091285  |40.67217| 28.0510| 16.3425 |129.0986 | 2000| 47.6678  | 8.1 | 0.15|   0.00
      1998 HM151     |2001 04 01.000|0.053930  |44.15666|  0.5452| 63.9421 |252.2808 | 2000|291.8798  | 8.0 | 0.15|   0.00
      1998 HN151     |2001 04 01.000|0.052084  |37.92278| 25.0256| 37.2236 |310.7602 | 2000|197.3653  | 8.7 | 0.15|   0.00
      1998 KY61      |2001 04 01.000|0.113788  |45.18477|  2.0504|122.9170 | 71.6598 | 2000| 99.8366  | 7.3 | 0.15|   0.00
      1998 KG62      |2001 04 01.000|0.054302  |43.29459|  0.7949|336.6039 |115.8581 | 2000|218.0398  | 6.6 | 0.15|   0.00
      1998 KR65      |2001 04 01.000|0.035630  |43.39844|  1.1892|101.9140 |332.0461 | 2000|236.0134  | 6.8 | 0.15|   0.00
      1998 KS65      |2001 04 01.000|0.031147  |43.64586|  1.1824|102.6271 |201.0563 | 2000|  3.1266  | 7.7 | 0.15|   0.00
      1998 QM107     |2001 10 18.000|0.134545  |19.98606|  9.3795|127.1721 |154.0620 | 2000| 35.5597  |10.4 | 0.15|   0.00
      1998 SG35      |2001 04 01.000|0.307817  |8.418944| 15.6245|173.2011 |337.5385 | 2000|259.5288  |11.3 | 0.15|   0.00
