10563 Izhdubar       |2001 10 18.000|0.266512  |1.006775| 63.4641| 56.5842 |132.2524 | 2000|191.9600  |16.9 | 0.15|   0.00
11054 1991 FA        |2001 10 18.000|0.447090  |1.978216|  3.0802|339.4873 | 91.8579 | 2000|340.4246  |17.2 | 0.15|   0.00
11398 1998 YP11      |2001 10 18.000|0.388641  |1.720604| 15.0316|144.9612 | 74.4567 | 2000| 39.0328  |16.3 | 0.15|   0.00
11405 1999 CV3       |2001 10 18.000|0.394048  |1.459436| 22.8555|141.4032 | 96.2419 | 2000|138.5840  |15.0 | 0.15|   0.00
11500 1989 UR        |2001 10 18.000|0.355803  |1.080197| 10.3090|234.5732 |289.2467 | 2000|146.6601  |18.4 | 0.15|   0.00
11885 1990 SS        |2001 10 18.000|0.474978  |1.702651| 19.4095|  0.0197 |115.8973 | 2000|294.6211  |18.6 | 0.15|   0.00
12538 1998 OH        |2001 10 18.000|0.406051  |1.541567| 24.5110|220.8357 |321.5782 | 2000|311.5258  |16.1 | 0.15|   0.00
12929 1999 TZ1       |2001 10 18.000|0.041287  |5.198919| 43.5275|200.2734 |133.5007 | 2000| 72.8959  | 9.3 | 0.15|   0.00
16834 1997 WU22      |2001 10 18.000|0.442093  |1.467959| 15.9809|260.8979 |334.1833 | 2000|272.1996  |15.7 | 0.15|   0.00
16868 1998 AK8       |2001 10 18.000|0.181873  |1.797934| 48.2300|126.8392 | 11.6299 | 2000|195.3401  |16.5 | 0.15|   0.00
16958 1998 PF        |2001 10 18.000|0.287813  |2.008151| 41.9616|152.4698 | 53.5451 | 2000|127.1904  |14.9 | 0.15|   0.00
16960 1998 QS52      |2001 10 18.000|0.859164  |2.198727| 17.7066|261.3553 |242.0753 | 2000|293.3902  |14.3 | 0.15|   0.00
17511 1992 QN        |2001 10 18.000|0.359016  |1.190395|  9.5879|356.0331 |202.2351 | 2000|113.8327  |17.1 | 0.15|   0.00
18736 1998 NU        |2001 10 18.000|0.487505  |2.354817|  2.8595|298.8096 |220.8033 | 2000| 68.2655  |16.1 | 0.15|   0.00
18882 1999 YN4       |2001 10 18.000|0.231725  |1.685035| 36.8217|291.7769 |242.6173 | 2000|225.1971  |16.3 | 0.15|   0.00
19844 2000 ST317     |2001 10 18.000|0.049092  |5.190172| 40.4366|207.5291 |105.7508 | 2000| 79.2973  |11.0 | 0.15|   0.00
